uid,bank_account
Kenya_uniqueid_3103,Yes
Kenya_uniqueid_60,No
Rwanda_uniqueid_7122,No
Rwanda_uniqueid_5853,No
Rwanda_uniqueid_2587,No
Rwanda_uniqueid_825,Yes
Tanzania_uniqueid_2923,No
Rwanda_uniqueid_6049,No
Uganda_uniqueid_510,Yes
Kenya_uniqueid_1164,No
Tanzania_uniqueid_3601,No
Kenya_uniqueid_2459,No
Uganda_uniqueid_855,No
Kenya_uniqueid_4033,Yes
Kenya_uniqueid_5755,Yes
Tanzania_uniqueid_5829,Yes
Rwanda_uniqueid_595,No
Rwanda_uniqueid_7235,No
Rwanda_uniqueid_5987,No
Tanzania_uniqueid_4597,No
Kenya_uniqueid_3054,No
Rwanda_uniqueid_1688,No
Tanzania_uniqueid_3924,No
Kenya_uniqueid_5558,Yes
Tanzania_uniqueid_4735,No
Uganda_uniqueid_393,No
Tanzania_uniqueid_6355,No
Rwanda_uniqueid_226,No
Kenya_uniqueid_3351,No
Rwanda_uniqueid_3494,Yes
Rwanda_uniqueid_7659,No
Rwanda_uniqueid_4058,No
Kenya_uniqueid_3473,Yes
Tanzania_uniqueid_3512,No
Tanzania_uniqueid_5625,No
Kenya_uniqueid_3711,No
Uganda_uniqueid_2004,No
Uganda_uniqueid_1593,No
Tanzania_uniqueid_434,No
Rwanda_uniqueid_6568,No
Rwanda_uniqueid_310,No
Rwanda_uniqueid_8079,No
Rwanda_uniqueid_181,Yes
Kenya_uniqueid_2141,Yes
Tanzania_uniqueid_3526,Yes
Kenya_uniqueid_5103,No
Rwanda_uniqueid_6210,Yes
Tanzania_uniqueid_2095,No
Rwanda_uniqueid_2162,No
Tanzania_uniqueid_2792,No
Kenya_uniqueid_611,No
Rwanda_uniqueid_7518,No
Rwanda_uniqueid_3951,No
Kenya_uniqueid_458,No
Kenya_uniqueid_1256,Yes
Rwanda_uniqueid_7629,Yes
Kenya_uniqueid_2699,Yes
Kenya_uniqueid_644,Yes
Kenya_uniqueid_5715,Yes
Kenya_uniqueid_4236,Yes
Uganda_uniqueid_424,No
Tanzania_uniqueid_4124,No
Kenya_uniqueid_3822,Yes
Rwanda_uniqueid_4694,No
Tanzania_uniqueid_586,No
Tanzania_uniqueid_2077,No
Rwanda_uniqueid_4143,Yes
Rwanda_uniqueid_1154,No
Kenya_uniqueid_5964,No
Tanzania_uniqueid_3284,No
Rwanda_uniqueid_4401,No
Rwanda_uniqueid_7849,No
Rwanda_uniqueid_8392,No
Rwanda_uniqueid_1631,No
Tanzania_uniqueid_3745,No
Tanzania_uniqueid_3070,No
Tanzania_uniqueid_832,No
Uganda_uniqueid_85,No
Kenya_uniqueid_2528,No
Tanzania_uniqueid_4852,No
Kenya_uniqueid_2175,Yes
Rwanda_uniqueid_443,Yes
Rwanda_uniqueid_5749,Yes
Kenya_uniqueid_5866,Yes
Kenya_uniqueid_5318,Yes
Tanzania_uniqueid_4047,No
Rwanda_uniqueid_6570,No
Tanzania_uniqueid_4986,No
Rwanda_uniqueid_4778,No
Tanzania_uniqueid_4429,No
Tanzania_uniqueid_2623,No
Tanzania_uniqueid_1017,No
Tanzania_uniqueid_5669,No
Kenya_uniqueid_1607,Yes
Kenya_uniqueid_6071,Yes
Tanzania_uniqueid_2791,No
Uganda_uniqueid_539,No
Tanzania_uniqueid_214,No
Rwanda_uniqueid_8734,No
Kenya_uniqueid_361,No
Kenya_uniqueid_5226,No
Tanzania_uniqueid_5295,No
Kenya_uniqueid_2911,Yes
Rwanda_uniqueid_6277,No
Tanzania_uniqueid_5276,No
Tanzania_uniqueid_6307,No
Kenya_uniqueid_2200,Yes
Tanzania_uniqueid_4715,No
Tanzania_uniqueid_6333,No
Rwanda_uniqueid_3146,Yes
Rwanda_uniqueid_4441,No
Rwanda_uniqueid_3796,No
Tanzania_uniqueid_5681,No
Tanzania_uniqueid_1969,No
Rwanda_uniqueid_6181,No
Kenya_uniqueid_3506,No
Tanzania_uniqueid_2318,No
Tanzania_uniqueid_3214,No
Kenya_uniqueid_460,Yes
Rwanda_uniqueid_2120,No
Kenya_uniqueid_3996,No
Tanzania_uniqueid_5561,Yes
Rwanda_uniqueid_4944,No
Rwanda_uniqueid_7986,No
Rwanda_uniqueid_702,No
Kenya_uniqueid_5051,No
Rwanda_uniqueid_6674,No
Rwanda_uniqueid_5170,No
Kenya_uniqueid_4029,No
Rwanda_uniqueid_416,Yes
Tanzania_uniqueid_5623,No
Kenya_uniqueid_5972,Yes
Kenya_uniqueid_1523,Yes
Uganda_uniqueid_1440,No
Uganda_uniqueid_1661,No
Tanzania_uniqueid_5888,No
Tanzania_uniqueid_2380,No
Rwanda_uniqueid_8466,No
Kenya_uniqueid_5513,Yes
Rwanda_uniqueid_5745,Yes
Kenya_uniqueid_2183,Yes
Rwanda_uniqueid_2243,No
Tanzania_uniqueid_2834,No
Rwanda_uniqueid_3835,No
Rwanda_uniqueid_3032,No
Kenya_uniqueid_3497,Yes
Uganda_uniqueid_1575,Yes
Tanzania_uniqueid_3209,No
Rwanda_uniqueid_5386,No
Rwanda_uniqueid_8397,No
Rwanda_uniqueid_1384,No
Kenya_uniqueid_1442,No
Rwanda_uniqueid_7271,Yes
Uganda_uniqueid_1543,No
Rwanda_uniqueid_3336,No
Tanzania_uniqueid_2247,No
Kenya_uniqueid_3520,Yes
Tanzania_uniqueid_2656,No
Rwanda_uniqueid_4835,No
Kenya_uniqueid_3800,Yes
Kenya_uniqueid_1809,Yes
Kenya_uniqueid_2951,No
Uganda_uniqueid_721,No
Rwanda_uniqueid_4061,No
Tanzania_uniqueid_2929,No
Tanzania_uniqueid_4304,Yes
Kenya_uniqueid_2827,Yes
Kenya_uniqueid_5505,No
Uganda_uniqueid_783,No
Tanzania_uniqueid_6299,No
Rwanda_uniqueid_1137,Yes
Rwanda_uniqueid_357,No
Tanzania_uniqueid_6634,No
Tanzania_uniqueid_1990,No
Rwanda_uniqueid_6481,No
Kenya_uniqueid_181,Yes
Uganda_uniqueid_82,No
Rwanda_uniqueid_8690,No
Rwanda_uniqueid_8227,No
Kenya_uniqueid_4346,No
Rwanda_uniqueid_8053,No
Kenya_uniqueid_4835,Yes
Kenya_uniqueid_4389,Yes
Tanzania_uniqueid_305,No
Uganda_uniqueid_768,No
Tanzania_uniqueid_1628,Yes
Tanzania_uniqueid_5041,No
Kenya_uniqueid_1797,Yes
Kenya_uniqueid_1347,Yes
Rwanda_uniqueid_5550,No
Tanzania_uniqueid_4619,Yes
Tanzania_uniqueid_4915,No
Rwanda_uniqueid_4340,Yes
Tanzania_uniqueid_4773,No
Tanzania_uniqueid_5919,No
Tanzania_uniqueid_2817,No
Kenya_uniqueid_5677,Yes
Rwanda_uniqueid_747,No
Rwanda_uniqueid_7321,No
Uganda_uniqueid_1217,No
Tanzania_uniqueid_4537,No
Tanzania_uniqueid_4817,No
Kenya_uniqueid_5071,No
Kenya_uniqueid_5860,Yes
Rwanda_uniqueid_7866,Yes
Tanzania_uniqueid_4193,No
Tanzania_uniqueid_692,No
Kenya_uniqueid_4014,Yes
Tanzania_uniqueid_575,No
Rwanda_uniqueid_3134,No
Rwanda_uniqueid_7139,No
Rwanda_uniqueid_4122,No
Rwanda_uniqueid_5642,No
Rwanda_uniqueid_8123,No
Tanzania_uniqueid_4215,Yes
Tanzania_uniqueid_2448,No
Rwanda_uniqueid_4971,No
Rwanda_uniqueid_3623,No
Kenya_uniqueid_18,Yes
Tanzania_uniqueid_1675,No
Kenya_uniqueid_656,Yes
Rwanda_uniqueid_5556,No
Kenya_uniqueid_3376,No
Rwanda_uniqueid_1539,No
Rwanda_uniqueid_1131,Yes
Rwanda_uniqueid_6703,Yes
Kenya_uniqueid_410,Yes
Rwanda_uniqueid_494,No
Rwanda_uniqueid_2451,No
Kenya_uniqueid_4654,Yes
Kenya_uniqueid_5889,No
Rwanda_uniqueid_583,No
Tanzania_uniqueid_4250,No
Tanzania_uniqueid_6398,No
Uganda_uniqueid_762,No
Kenya_uniqueid_2800,Yes
Kenya_uniqueid_2236,Yes
Tanzania_uniqueid_2887,No
Uganda_uniqueid_392,Yes
Rwanda_uniqueid_7438,No
Tanzania_uniqueid_380,No
Kenya_uniqueid_5101,Yes
Tanzania_uniqueid_4749,Yes
Tanzania_uniqueid_1649,No
Kenya_uniqueid_4398,No
Uganda_uniqueid_1165,No
Tanzania_uniqueid_6470,No
Tanzania_uniqueid_1818,No
Uganda_uniqueid_1755,No
Tanzania_uniqueid_1950,No
Tanzania_uniqueid_3788,Yes
Tanzania_uniqueid_5240,No
Rwanda_uniqueid_7718,Yes
Tanzania_uniqueid_1324,Yes
Tanzania_uniqueid_1054,No
Rwanda_uniqueid_7455,No
Tanzania_uniqueid_3483,No
Rwanda_uniqueid_1742,No
Rwanda_uniqueid_1021,No
Rwanda_uniqueid_6398,No
Tanzania_uniqueid_5898,No
Kenya_uniqueid_4725,Yes
Rwanda_uniqueid_6281,No
Tanzania_uniqueid_2723,No
Uganda_uniqueid_389,No
Rwanda_uniqueid_4266,No
Kenya_uniqueid_3234,Yes
Uganda_uniqueid_785,No
Rwanda_uniqueid_5376,No
Tanzania_uniqueid_2958,No
Tanzania_uniqueid_4038,No
Kenya_uniqueid_2620,Yes
Rwanda_uniqueid_3498,Yes
Kenya_uniqueid_2520,No
Tanzania_uniqueid_5434,No
Tanzania_uniqueid_1769,No
Kenya_uniqueid_5220,No
Rwanda_uniqueid_5253,Yes
Tanzania_uniqueid_824,Yes
Tanzania_uniqueid_5386,No
Rwanda_uniqueid_33,No
Rwanda_uniqueid_3211,Yes
Tanzania_uniqueid_6064,No
Tanzania_uniqueid_2776,No
Rwanda_uniqueid_4258,No
Kenya_uniqueid_1749,Yes
Rwanda_uniqueid_2429,Yes
Tanzania_uniqueid_5227,No
Uganda_uniqueid_289,No
Tanzania_uniqueid_3784,No
Tanzania_uniqueid_435,No
Kenya_uniqueid_585,No
Kenya_uniqueid_3170,No
Rwanda_uniqueid_5088,No
Rwanda_uniqueid_8458,No
Kenya_uniqueid_5528,No
Uganda_uniqueid_1646,No
Kenya_uniqueid_5352,No
Kenya_uniqueid_3438,No
Tanzania_uniqueid_1963,No
Rwanda_uniqueid_3896,No
Tanzania_uniqueid_554,Yes
Kenya_uniqueid_5219,No
Tanzania_uniqueid_3898,Yes
Kenya_uniqueid_2645,Yes
Kenya_uniqueid_2316,Yes
Rwanda_uniqueid_8043,No
Kenya_uniqueid_3735,No
Kenya_uniqueid_2075,No
Rwanda_uniqueid_5209,No
Rwanda_uniqueid_8536,Yes
Tanzania_uniqueid_1519,No
Rwanda_uniqueid_1251,Yes
Kenya_uniqueid_5460,Yes
Tanzania_uniqueid_3172,No
Rwanda_uniqueid_4638,No
Kenya_uniqueid_696,Yes
Tanzania_uniqueid_4030,No
Uganda_uniqueid_303,No
Rwanda_uniqueid_1610,No
Tanzania_uniqueid_1546,No
Tanzania_uniqueid_4461,No
Kenya_uniqueid_4144,No
Kenya_uniqueid_1021,Yes
Uganda_uniqueid_833,No
Rwanda_uniqueid_3448,No
Rwanda_uniqueid_4579,Yes
Kenya_uniqueid_3519,No
Rwanda_uniqueid_6590,Yes
Tanzania_uniqueid_910,No
Tanzania_uniqueid_461,No
Kenya_uniqueid_5478,No
Uganda_uniqueid_285,No
Kenya_uniqueid_2713,Yes
Tanzania_uniqueid_4872,No
Rwanda_uniqueid_759,Yes
Tanzania_uniqueid_4539,No
Uganda_uniqueid_1944,No
Rwanda_uniqueid_164,No
Rwanda_uniqueid_2019,No
Rwanda_uniqueid_1882,Yes
Tanzania_uniqueid_4676,No
Rwanda_uniqueid_5742,No
Kenya_uniqueid_4259,No
Rwanda_uniqueid_4073,No
Tanzania_uniqueid_5072,No
Kenya_uniqueid_3495,Yes
Tanzania_uniqueid_203,No
Tanzania_uniqueid_6599,No
Tanzania_uniqueid_2810,No
Tanzania_uniqueid_1815,No
Tanzania_uniqueid_2869,No
Tanzania_uniqueid_5481,No
Rwanda_uniqueid_4883,No
Rwanda_uniqueid_20,No
Kenya_uniqueid_2572,Yes
Tanzania_uniqueid_574,No
Tanzania_uniqueid_1662,Yes
Kenya_uniqueid_1085,No
Rwanda_uniqueid_6815,No
Rwanda_uniqueid_7721,No
Kenya_uniqueid_1367,Yes
Tanzania_uniqueid_135,No
Kenya_uniqueid_3674,Yes
Rwanda_uniqueid_4041,Yes
Kenya_uniqueid_3434,Yes
Rwanda_uniqueid_2633,Yes
Rwanda_uniqueid_2601,No
Tanzania_uniqueid_6610,Yes
Kenya_uniqueid_1625,Yes
Tanzania_uniqueid_780,No
Rwanda_uniqueid_2816,No
Rwanda_uniqueid_3185,Yes
Rwanda_uniqueid_3749,No
Tanzania_uniqueid_2564,No
Tanzania_uniqueid_1834,No
Rwanda_uniqueid_1164,Yes
Uganda_uniqueid_1902,No
Kenya_uniqueid_4950,Yes
Tanzania_uniqueid_736,No
Kenya_uniqueid_3123,No
Tanzania_uniqueid_5021,No
Rwanda_uniqueid_7034,No
Kenya_uniqueid_791,No
Tanzania_uniqueid_2519,No
Kenya_uniqueid_500,No
Rwanda_uniqueid_809,No
Rwanda_uniqueid_5977,No
Rwanda_uniqueid_8344,Yes
Kenya_uniqueid_336,No
Tanzania_uniqueid_1743,No
Kenya_uniqueid_2076,No
Tanzania_uniqueid_5988,No
Kenya_uniqueid_2137,Yes
Rwanda_uniqueid_5438,Yes
Tanzania_uniqueid_3508,No
Tanzania_uniqueid_2880,No
Tanzania_uniqueid_1571,No
Kenya_uniqueid_4601,Yes
Rwanda_uniqueid_8562,No
Rwanda_uniqueid_367,No
Rwanda_uniqueid_4881,No
Uganda_uniqueid_1276,No
Tanzania_uniqueid_4253,No
Kenya_uniqueid_2622,No
Kenya_uniqueid_2113,Yes
Rwanda_uniqueid_1410,No
Uganda_uniqueid_1659,No
Rwanda_uniqueid_3956,No
Rwanda_uniqueid_2179,No
Tanzania_uniqueid_727,Yes
Tanzania_uniqueid_2760,Yes
Rwanda_uniqueid_5776,Yes
Tanzania_uniqueid_1321,No
Rwanda_uniqueid_6079,No
Kenya_uniqueid_3480,No
Kenya_uniqueid_5763,No
Kenya_uniqueid_3363,Yes
Tanzania_uniqueid_4957,No
Kenya_uniqueid_5980,No
Tanzania_uniqueid_3437,No
Rwanda_uniqueid_1338,No
Rwanda_uniqueid_1840,No
Kenya_uniqueid_3399,No
Tanzania_uniqueid_654,No
Kenya_uniqueid_3616,No
Kenya_uniqueid_2004,No
Rwanda_uniqueid_8677,No
Tanzania_uniqueid_252,No
Rwanda_uniqueid_4561,No
Kenya_uniqueid_4227,Yes
Kenya_uniqueid_5228,No
Tanzania_uniqueid_4786,No
Kenya_uniqueid_4833,Yes
Rwanda_uniqueid_1392,Yes
Rwanda_uniqueid_4866,No
Rwanda_uniqueid_1248,No
Rwanda_uniqueid_462,No
Rwanda_uniqueid_3681,No
Tanzania_uniqueid_1552,No
Rwanda_uniqueid_4063,Yes
Tanzania_uniqueid_493,No
Uganda_uniqueid_2,Yes
Kenya_uniqueid_1704,No
Tanzania_uniqueid_3746,No
Rwanda_uniqueid_1822,No
Kenya_uniqueid_5954,Yes
Tanzania_uniqueid_2700,No
Rwanda_uniqueid_581,Yes
Tanzania_uniqueid_3589,No
Kenya_uniqueid_5378,Yes
Rwanda_uniqueid_7550,No
Tanzania_uniqueid_5802,No
Kenya_uniqueid_1203,Yes
Tanzania_uniqueid_3123,No
Rwanda_uniqueid_854,No
Kenya_uniqueid_32,Yes
Kenya_uniqueid_698,No
Kenya_uniqueid_4975,Yes
Rwanda_uniqueid_356,No
Kenya_uniqueid_3687,Yes
Tanzania_uniqueid_4500,Yes
Kenya_uniqueid_632,Yes
Rwanda_uniqueid_5202,No
Rwanda_uniqueid_5685,No
Rwanda_uniqueid_5382,Yes
Uganda_uniqueid_1666,No
Rwanda_uniqueid_8272,Yes
Kenya_uniqueid_5334,Yes
Rwanda_uniqueid_1030,No
Kenya_uniqueid_636,Yes
Rwanda_uniqueid_4541,No
Tanzania_uniqueid_2139,No
Rwanda_uniqueid_5691,Yes
Tanzania_uniqueid_5309,No
Tanzania_uniqueid_3076,No
Tanzania_uniqueid_6356,No
Tanzania_uniqueid_1681,Yes
Rwanda_uniqueid_1855,No
Kenya_uniqueid_3818,Yes
Tanzania_uniqueid_3963,No
Tanzania_uniqueid_619,No
Kenya_uniqueid_5506,Yes
Rwanda_uniqueid_7788,No
Tanzania_uniqueid_6051,Yes
Kenya_uniqueid_5849,Yes
Rwanda_uniqueid_5511,Yes
Kenya_uniqueid_3923,No
Tanzania_uniqueid_1839,Yes
Rwanda_uniqueid_2939,No
Kenya_uniqueid_2901,Yes
Tanzania_uniqueid_1821,No
Rwanda_uniqueid_3166,No
Uganda_uniqueid_2055,No
Rwanda_uniqueid_6021,No
Kenya_uniqueid_4253,Yes
Tanzania_uniqueid_208,No
Kenya_uniqueid_5475,Yes
Rwanda_uniqueid_6329,No
Kenya_uniqueid_2387,No
Rwanda_uniqueid_2833,No
Tanzania_uniqueid_4570,Yes
Rwanda_uniqueid_8342,No
Tanzania_uniqueid_4993,No
Rwanda_uniqueid_7072,No
Rwanda_uniqueid_218,No
Rwanda_uniqueid_4945,No
Tanzania_uniqueid_3988,No
Uganda_uniqueid_2031,No
Kenya_uniqueid_3389,Yes
Kenya_uniqueid_3311,Yes
Tanzania_uniqueid_6358,Yes
Rwanda_uniqueid_8593,No
Rwanda_uniqueid_2184,No
Kenya_uniqueid_5215,Yes
Rwanda_uniqueid_4388,No
Rwanda_uniqueid_1970,No
Tanzania_uniqueid_4025,Yes
Rwanda_uniqueid_6480,No
Uganda_uniqueid_1065,No
Rwanda_uniqueid_6087,No
Kenya_uniqueid_3639,Yes
Tanzania_uniqueid_4754,Yes
Kenya_uniqueid_5512,No
Tanzania_uniqueid_3213,No
Kenya_uniqueid_116,No
Rwanda_uniqueid_2906,Yes
Tanzania_uniqueid_382,No
Kenya_uniqueid_2499,Yes
Tanzania_uniqueid_595,No
Tanzania_uniqueid_3380,No
Kenya_uniqueid_5149,No
Tanzania_uniqueid_1344,No
Rwanda_uniqueid_5050,Yes
Kenya_uniqueid_1200,Yes
Uganda_uniqueid_390,No
Tanzania_uniqueid_4961,No
Kenya_uniqueid_1693,Yes
Uganda_uniqueid_1170,No
Rwanda_uniqueid_1992,No
Rwanda_uniqueid_1371,No
Tanzania_uniqueid_5225,No
Tanzania_uniqueid_3703,Yes
Tanzania_uniqueid_5915,Yes
Rwanda_uniqueid_6851,No
Rwanda_uniqueid_2497,No
Kenya_uniqueid_4955,No
Kenya_uniqueid_1609,No
Rwanda_uniqueid_3474,Yes
Kenya_uniqueid_5888,No
Rwanda_uniqueid_1432,Yes
Kenya_uniqueid_3016,No
Rwanda_uniqueid_8080,No
Tanzania_uniqueid_2262,Yes
Kenya_uniqueid_2989,No
Tanzania_uniqueid_1870,No
Rwanda_uniqueid_8249,Yes
Kenya_uniqueid_1554,No
Tanzania_uniqueid_538,No
Kenya_uniqueid_4640,Yes
Uganda_uniqueid_2036,No
Kenya_uniqueid_1338,Yes
Kenya_uniqueid_2481,Yes
Uganda_uniqueid_901,No
Rwanda_uniqueid_1350,No
Uganda_uniqueid_1460,No
Tanzania_uniqueid_3200,No
Rwanda_uniqueid_2277,Yes
Rwanda_uniqueid_1851,No
Tanzania_uniqueid_3551,No
Kenya_uniqueid_5497,No
Uganda_uniqueid_1926,No
Uganda_uniqueid_1841,No
Tanzania_uniqueid_220,No
Tanzania_uniqueid_1573,No
Uganda_uniqueid_306,No
Rwanda_uniqueid_6797,No
Tanzania_uniqueid_479,Yes
Kenya_uniqueid_4337,No
Rwanda_uniqueid_2225,No
Kenya_uniqueid_3002,No
Rwanda_uniqueid_1714,No
Rwanda_uniqueid_7988,No
Kenya_uniqueid_4705,No
Kenya_uniqueid_839,No
Kenya_uniqueid_2445,Yes
Rwanda_uniqueid_2242,No
Kenya_uniqueid_4564,Yes
Tanzania_uniqueid_1470,No
Kenya_uniqueid_6040,No
Kenya_uniqueid_5136,Yes
Rwanda_uniqueid_7160,No
Kenya_uniqueid_2027,Yes
Uganda_uniqueid_1423,No
Tanzania_uniqueid_2070,No
Tanzania_uniqueid_2011,No
Kenya_uniqueid_3194,Yes
Rwanda_uniqueid_801,No
Kenya_uniqueid_240,Yes
Kenya_uniqueid_1433,Yes
Kenya_uniqueid_2029,No
Rwanda_uniqueid_4362,No
Rwanda_uniqueid_3511,Yes
Rwanda_uniqueid_7698,Yes
Kenya_uniqueid_4846,No
Tanzania_uniqueid_1869,No
Tanzania_uniqueid_3693,No
Tanzania_uniqueid_4244,No
Rwanda_uniqueid_6773,Yes
Kenya_uniqueid_716,Yes
Rwanda_uniqueid_4004,No
Rwanda_uniqueid_5054,Yes
Rwanda_uniqueid_174,Yes
Rwanda_uniqueid_3264,No
Rwanda_uniqueid_5555,Yes
Kenya_uniqueid_1930,Yes
Rwanda_uniqueid_5793,No
Tanzania_uniqueid_5557,No
Tanzania_uniqueid_429,No
Rwanda_uniqueid_4578,No
Rwanda_uniqueid_1037,No
Tanzania_uniqueid_2998,Yes
Kenya_uniqueid_4464,Yes
Rwanda_uniqueid_8749,Yes
Rwanda_uniqueid_3555,No
Uganda_uniqueid_2084,No
Tanzania_uniqueid_2158,No
Uganda_uniqueid_1533,No
Kenya_uniqueid_1363,Yes
Tanzania_uniqueid_4242,No
Tanzania_uniqueid_3140,No
Rwanda_uniqueid_8431,No
Rwanda_uniqueid_6919,No
Kenya_uniqueid_5461,Yes
Rwanda_uniqueid_327,No
Rwanda_uniqueid_6611,No
Kenya_uniqueid_2278,Yes
Tanzania_uniqueid_2607,No
Tanzania_uniqueid_6291,No
Uganda_uniqueid_654,No
Kenya_uniqueid_1731,Yes
Rwanda_uniqueid_8400,No
Rwanda_uniqueid_6778,No
Tanzania_uniqueid_1884,No
Rwanda_uniqueid_7699,No
Tanzania_uniqueid_5776,No
Tanzania_uniqueid_5373,No
Uganda_uniqueid_2070,No
Rwanda_uniqueid_4169,No
Tanzania_uniqueid_3949,No
Kenya_uniqueid_4773,Yes
Uganda_uniqueid_1334,Yes
Tanzania_uniqueid_2709,No
Rwanda_uniqueid_7356,Yes
Rwanda_uniqueid_4199,Yes
Kenya_uniqueid_3469,No
Tanzania_uniqueid_6363,No
Rwanda_uniqueid_7974,Yes
Tanzania_uniqueid_1696,No
Tanzania_uniqueid_3205,No
Rwanda_uniqueid_4508,Yes
Tanzania_uniqueid_5130,Yes
Rwanda_uniqueid_1600,No
Rwanda_uniqueid_4331,No
Kenya_uniqueid_301,Yes
Rwanda_uniqueid_4050,No
Kenya_uniqueid_2916,Yes
Rwanda_uniqueid_8338,No
Tanzania_uniqueid_3080,No
Tanzania_uniqueid_4608,No
Tanzania_uniqueid_2311,No
Rwanda_uniqueid_299,No
Kenya_uniqueid_1713,Yes
Rwanda_uniqueid_6114,No
Tanzania_uniqueid_1360,No
Rwanda_uniqueid_7392,No
Rwanda_uniqueid_6700,No
Tanzania_uniqueid_964,No
Tanzania_uniqueid_370,No
Rwanda_uniqueid_3147,No
Kenya_uniqueid_3210,Yes
Tanzania_uniqueid_5365,No
Rwanda_uniqueid_165,Yes
Kenya_uniqueid_3624,Yes
Rwanda_uniqueid_2877,No
Kenya_uniqueid_1079,Yes
Rwanda_uniqueid_1401,No
Tanzania_uniqueid_5628,No
Rwanda_uniqueid_3744,No
Kenya_uniqueid_4703,No
Rwanda_uniqueid_6825,Yes
Tanzania_uniqueid_3560,No
Tanzania_uniqueid_1429,No
Tanzania_uniqueid_3379,No
Tanzania_uniqueid_4994,No
Tanzania_uniqueid_4019,No
Tanzania_uniqueid_2035,No
Rwanda_uniqueid_111,No
Kenya_uniqueid_4520,Yes
Rwanda_uniqueid_6179,No
Kenya_uniqueid_674,Yes
Tanzania_uniqueid_6417,No
Kenya_uniqueid_4280,No
Tanzania_uniqueid_6188,No
Rwanda_uniqueid_847,No
Rwanda_uniqueid_4394,No
Tanzania_uniqueid_6144,Yes
Kenya_uniqueid_4715,Yes
Rwanda_uniqueid_2918,No
Rwanda_uniqueid_1681,No
Rwanda_uniqueid_170,No
Uganda_uniqueid_1214,No
Tanzania_uniqueid_4606,No
Tanzania_uniqueid_2975,No
Rwanda_uniqueid_4802,No
Rwanda_uniqueid_4132,No
Tanzania_uniqueid_3328,No
Tanzania_uniqueid_2314,No
Rwanda_uniqueid_4996,No
Kenya_uniqueid_4059,Yes
Rwanda_uniqueid_2181,No
Rwanda_uniqueid_30,No
Kenya_uniqueid_3462,No
Kenya_uniqueid_978,Yes
Rwanda_uniqueid_1628,Yes
Uganda_uniqueid_1949,No
Tanzania_uniqueid_3128,Yes
Tanzania_uniqueid_1508,No
Rwanda_uniqueid_2212,Yes
Tanzania_uniqueid_6003,No
Rwanda_uniqueid_8350,No
Rwanda_uniqueid_2129,No
Tanzania_uniqueid_3496,Yes
Rwanda_uniqueid_5031,No
Rwanda_uniqueid_7406,No
Uganda_uniqueid_298,No
Rwanda_uniqueid_6439,No
Kenya_uniqueid_89,No
Kenya_uniqueid_3802,No
Rwanda_uniqueid_2211,No
Rwanda_uniqueid_8663,No
Tanzania_uniqueid_5128,No
Tanzania_uniqueid_644,No
Tanzania_uniqueid_3078,Yes
Tanzania_uniqueid_5136,No
Tanzania_uniqueid_1272,No
Uganda_uniqueid_1123,No
Tanzania_uniqueid_4740,No
Rwanda_uniqueid_2326,Yes
Rwanda_uniqueid_6050,No
Rwanda_uniqueid_8640,No
Tanzania_uniqueid_4105,No
Rwanda_uniqueid_7910,Yes
Tanzania_uniqueid_1718,No
Tanzania_uniqueid_5541,No
Rwanda_uniqueid_1045,No
Kenya_uniqueid_5812,Yes
Rwanda_uniqueid_1931,Yes
Kenya_uniqueid_3459,Yes
Rwanda_uniqueid_3862,Yes
Kenya_uniqueid_3715,No
Uganda_uniqueid_1558,Yes
Tanzania_uniqueid_5616,No
Kenya_uniqueid_2306,Yes
Rwanda_uniqueid_8525,No
Rwanda_uniqueid_8175,Yes
Rwanda_uniqueid_6354,No
Rwanda_uniqueid_8151,No
Uganda_uniqueid_1850,No
Rwanda_uniqueid_1864,No
Rwanda_uniqueid_7203,No
Uganda_uniqueid_313,No
Tanzania_uniqueid_4871,Yes
Tanzania_uniqueid_3791,No
Tanzania_uniqueid_3290,Yes
Kenya_uniqueid_1489,Yes
Rwanda_uniqueid_5399,Yes
Tanzania_uniqueid_3973,No
Rwanda_uniqueid_1414,Yes
Rwanda_uniqueid_7224,Yes
Uganda_uniqueid_519,No
Tanzania_uniqueid_3195,No
Kenya_uniqueid_3032,No
Tanzania_uniqueid_1181,No
Kenya_uniqueid_577,Yes
Rwanda_uniqueid_4810,Yes
Kenya_uniqueid_1054,Yes
Rwanda_uniqueid_3048,No
Tanzania_uniqueid_2140,No
Uganda_uniqueid_163,Yes
Tanzania_uniqueid_1798,Yes
Uganda_uniqueid_753,No
Rwanda_uniqueid_4797,No
Rwanda_uniqueid_4478,No
Rwanda_uniqueid_7391,No
Rwanda_uniqueid_7472,No
Kenya_uniqueid_2178,Yes
Rwanda_uniqueid_6032,No
Rwanda_uniqueid_1741,No
Tanzania_uniqueid_4951,No
Rwanda_uniqueid_2910,No
Rwanda_uniqueid_4857,No
Tanzania_uniqueid_4832,No
Kenya_uniqueid_5529,No
Tanzania_uniqueid_1840,Yes
Tanzania_uniqueid_1816,No
Tanzania_uniqueid_962,No
Rwanda_uniqueid_2506,No
Tanzania_uniqueid_82,No
Kenya_uniqueid_818,No
Uganda_uniqueid_2075,No
Uganda_uniqueid_1884,No
Tanzania_uniqueid_4992,No
Rwanda_uniqueid_1259,No
Kenya_uniqueid_4700,Yes
Tanzania_uniqueid_1317,No
Rwanda_uniqueid_8277,No
